index,Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
36733,PG,133209,USD,2024,Q3,2024-03-31,2024-04-19,2025-04-24,2360500000.0,2472000000.0,20195000000.0,-9855000000.0,10340000000.0,-5880000000.0,-5880000000.0,,,4460000000.0,131000000.0,-129000000.0,4591000000.0,,4591000000,-812000000.0,3779000000,,3752000000,3752000000
36734,PG,133209,USD,2024,Q4,2024-06-30,2024-08-05,2025-04-24,2361900000.0,2472400000.0,20532000000.0,-10348000000.0,10184000000.0,-6299000000.0,-6299000000.0,,,3885000000.0,-15000000.0,-113000000.0,3870000000.0,0.0,3870000000,-726000000.0,3144000000,,3137000000,3137000000
36735,PG,133209,USD,2025,Q1,2024-09-30,2024-10-18,2025-10-24,2356200000.0,2466000000.0,21737000000.0,-10421000000.0,11316000000.0,-5519000000.0,-5519000000.0,,,5797000000.0,-657000000.0,-103000000.0,5140000000.0,,5140000000,-1152000000.0,3988000000,,3960000000,3960000000
38762,QCOM,85758,USD,2020,Q1,2019-12-31,2020-02-05,2021-02-03,1144000000.0,1159000000.0,5077000000.0,-2113000000.0,2964000000.0,-1934000000.0,-528000000.0,-1406000000.0,,1030000000.0,-83000000.0,-148000000.0,947000000.0,,947000000,-22000000.0,925000000,,925000000,925000000
38763,QCOM,85758,USD,2020,Q2,2020-03-31,2020-04-29,2021-04-28,1139000000.0,1151000000.0,5216000000.0,-2297000000.0,2919000000.0,-1928000000.0,-483000000.0,-1468000000.0,,991000000.0,-393000000.0,-146000000.0,598000000.0,,598000000,-130000000.0,468000000,,468000000,468000000
38764,QCOM,85758,USD,2020,Q3,2020-06-30,2020-07-29,2021-07-28,1127000000.0,1139000000.0,4893000000.0,-2080000000.0,2813000000.0,-2031000000.0,-511000000.0,-1520000000.0,,782000000.0,86000000.0,-143000000.0,868000000.0,,868000000,-23000000.0,845000000,,845000000,845000000
38765,QCOM,85758,USD,2020,Q4,2020-09-30,2020-11-04,2021-07-28,1130000000.0,1147000000.0,8346000000.0,-2766000000.0,5580000000.0,-2128000000.0,-551000000.0,-1582000000.0,,3452000000.0,-146000000.0,-166000000.0,3306000000.0,,3306000000,-346000000.0,2960000000,,2960000000,2960000000
38766,QCOM,85758,USD,2021,Q1,2020-12-31,2021-02-03,2022-02-02,1134000000.0,1156000000.0,8235000000.0,-3489000000.0,4746000000.0,-2220000000.0,-567000000.0,-1653000000.0,,2526000000.0,78000000.0,-141000000.0,2604000000.0,,2604000000,-149000000.0,2455000000,,2455000000,2455000000
38767,QCOM,85758,USD,2021,Q2,2021-03-31,2021-04-28,2022-04-27,1133000000.0,1151000000.0,7935000000.0,-3432000000.0,4503000000.0,-2337000000.0,-557000000.0,-1780000000.0,,2166000000.0,-37000000.0,-141000000.0,2129000000.0,,2129000000,-367000000.0,1762000000,,1762000000,1762000000
38768,QCOM,85758,USD,2021,Q3,2021-06-30,2021-07-28,2022-07-27,1134000000.0,1154000000.0,8060000000.0,-3404000000.0,4656000000.0,-2461000000.0,-597000000.0,-1864000000.0,,2195000000.0,62000000.0,-138000000.0,2257000000.0,,2257000000,-230000000.0,2027000000,,2027000000,2027000000
38769,QCOM,85758,USD,2021,Q4,2021-09-30,2021-11-03,2022-07-27,1131000000.0,1149000000.0,9336000000.0,-3937000000.0,5399000000.0,-2497000000.0,-618000000.0,-1879000000.0,,2902000000.0,383000000.0,-138000000.0,3285000000.0,,3285000000,-487000000.0,2798000000,,2798000000,2798000000
38770,QCOM,85758,USD,2022,Q1,2021-12-31,2022-02-02,2023-02-02,1129000000.0,1144000000.0,10705000000.0,-4303000000.0,6402000000.0,-2538000000.0,-608000000.0,-1930000000.0,,3864000000.0,1000000.0,-139000000.0,3865000000.0,,3865000000,-466000000.0,3399000000,,3399000000,3399000000
38771,QCOM,85758,USD,2022,Q2,2022-03-31,2022-04-27,2023-05-03,1124000000.0,1142000000.0,11164000000.0,-4648000000.0,6516000000.0,-2658000000.0,-624000000.0,-2034000000.0,,3858000000.0,-435000000.0,-137000000.0,3423000000.0,,3423000000,-489000000.0,2934000000,,2934000000,2934000000
38772,QCOM,85758,USD,2022,Q3,2022-06-30,2022-07-27,2023-08-02,1122000000.0,1134000000.0,10936000000.0,-4816000000.0,6120000000.0,-1648000000.0,-655000000.0,-2052000000.0,,4472000000.0,-233000000.0,-70000000.0,4239000000.0,,4239000000,-509000000.0,3730000000,,3730000000,3730000000
38773,QCOM,85758,USD,2022,Q4,2022-09-30,2022-11-02,2023-08-02,1117000000.0,1128000000.0,11395000000.0,-4868000000.0,6527000000.0,-2861000000.0,-683000000.0,-2178000000.0,,3666000000.0,-196000000.0,-145000000.0,3470000000.0,,3470000000,-547000000.0,2923000000,-50000000.0,2873000000,2873000000
38774,QCOM,85758,USD,2023,Q1,2022-12-31,2023-02-02,2024-01-31,1122000000.0,1131000000.0,9463000000.0,-4044000000.0,5419000000.0,-2954000000.0,-623000000.0,-2251000000.0,,2465000000.0,-94000000.0,-170000000.0,2371000000.0,,2371000000,-98000000.0,2273000000,-38000000.0,2235000000,2235000000
38775,QCOM,85758,USD,2023,Q2,2023-03-31,2023-05-03,2024-05-01,1116000000.0,1123000000.0,9275000000.0,-4153000000.0,5122000000.0,-3032000000.0,-614000000.0,-2210000000.0,,2090000000.0,-195000000.0,-179000000.0,1895000000.0,,1895000000,-193000000.0,1702000000,2000000.0,1704000000,1704000000
38776,QCOM,85758,USD,2023,Q3,2023-06-30,2023-08-02,2024-07-31,1115000000.0,1124000000.0,8451000000.0,-3792000000.0,4659000000.0,-2836000000.0,-618000000.0,-2222000000.0,,1823000000.0,-66000000.0,-172000000.0,1757000000.0,,1757000000,-22000000.0,1735000000,68000000.0,1803000000,1803000000
38777,QCOM,85758,USD,2023,Q4,2023-09-30,2023-11-01,2024-07-31,1115000000.0,1126000000.0,8631000000.0,-3880000000.0,4751000000.0,-3341000000.0,-629000000.0,-2135000000.0,,1410000000.0,10000000.0,-173000000.0,1420000000.0,,1420000000,209000000.0,1629000000,-139000000.0,1490000000,1490000000
38778,QCOM,85758,USD,2024,Q1,2023-12-31,2024-01-31,2025-02-05,1116000000.0,1127000000.0,9935000000.0,-4312000000.0,5623000000.0,-2695000000.0,-627000000.0,-2096000000.0,,2928000000.0,34000000.0,-178000000.0,2962000000.0,,2962000000,-151000000.0,2811000000,-44000000.0,2767000000,2767000000
38779,QCOM,85758,USD,2024,Q2,2024-03-31,2024-05-01,2025-04-30,1117000000.0,1130000000.0,9389000000.0,-4106000000.0,5283000000.0,-2943000000.0,-707000000.0,-2236000000.0,,2340000000.0,158000000.0,-172000000.0,2498000000.0,,2498000000,-223000000.0,2275000000,51000000.0,2326000000,2326000000
38780,QCOM,85758,USD,2024,Q3,2024-06-30,2024-07-31,2025-07-30,1116000000.0,1134000000.0,9393000000.0,-4174000000.0,5219000000.0,-2998000000.0,-664000000.0,-2259000000.0,,2221000000.0,58000000.0,-168000000.0,2279000000.0,,2279000000,-171000000.0,2108000000,21000000.0,2129000000,2129000000
38781,QCOM,85758,USD,2024,Q4,2024-09-30,2024-11-06,2025-07-30,1115000000.0,1129000000.0,10244000000.0,-4467000000.0,5777000000.0,-3195000000.0,-761000000.0,-2302000000.0,,2582000000.0,14000000.0,-180000000.0,2596000000.0,,2596000000,319000000.0,2915000000,5000000.0,2920000000,2920000000
40770,RTX,261978,USD,2019,Q4,2019-12-31,2020-02-06,2020-10-27,1360978500.0,1377821900.0,11694000000.0,-9116000000.0,2578000000.0,-1622000000.0,-1039000000.0,-668000000.0,,956000000.0,-417000000.0,-417000000.0,539000000.0,148000000.0,687000000,44000000.0,731000000,536000000.0,1143000000,1143000000
40771,RTX,261978,USD,2020,Q1,2020-03-31,2020-05-07,2021-04-27,858400000.0,858400000.0,11360000000.0,-8572000000.0,2788000000.0,-1493000000.0,-977000000.0,-535000000.0,,1295000000.0,-332000000.0,-332000000.0,963000000.0,168000000.0,1131000000,-639000000.0,492000000,-478000000.0,-83000000,-83000000
40772,RTX,261978,USD,2020,Q2,2020-06-30,2020-07-29,2021-07-27,1501300000.0,1501300000.0,14061000000.0,-12214000000.0,1847000000.0,-2424000000.0,-1811000000.0,-695000000.0,,-577000000.0,-335000000.0,-335000000.0,-912000000.0,-2946000000.0,-3858000000,38000000.0,-3820000000,9000000.0,-3835000000,-3835000000
40773,RTX,261978,USD,2020,Q3,2020-09-30,2020-10-27,2021-10-26,1511500000.0,1514200000.0,14747000000.0,-13004000000.0,1743000000.0,-1309000000.0,-1401000000.0,-642000000.0,,434000000.0,-350000000.0,-350000000.0,84000000.0,253000000.0,337000000,-152000000.0,185000000,113000000.0,264000000,264000000
40774,RTX,261978,USD,2020,Q4,2020-12-31,2021-02-08,2021-10-26,1560000000.0,1557300000.0,16419000000.0,-14266000000.0,2153000000.0,-2011000000.0,-1351000000.0,-710000000.0,,142000000.0,-349000000.0,-349000000.0,-207000000.0,244000000.0,37000000,178000000.0,215000000,-54000000.0,135000000,135000000
40775,RTX,261978,USD,2021,Q1,2021-03-31,2021-04-27,2022-04-26,1511100000.0,1514100000.0,15251000000.0,-12537000000.0,2714000000.0,-1701000000.0,-1220000000.0,-589000000.0,,1013000000.0,-346000000.0,-346000000.0,667000000.0,491000000.0,1158000000,-345000000.0,813000000,-19000000.0,753000000,753000000
40776,RTX,261978,USD,2021,Q2,2021-06-30,2021-07-27,2022-07-26,1511100000.0,1514100000.0,15880000000.0,-12655000000.0,3225000000.0,-1943000000.0,-1368000000.0,-657000000.0,,1282000000.0,-342000000.0,-342000000.0,940000000.0,490000000.0,1430000000,-342000000.0,1088000000,-8000000.0,1032000000,1032000000
40777,RTX,261978,USD,2021,Q3,2021-09-30,2021-10-26,2022-10-25,1490500000.0,1500200000.0,16213000000.0,-13089000000.0,3124000000.0,-1781000000.0,-1229000000.0,-676000000.0,,1343000000.0,-358000000.0,-358000000.0,985000000.0,491000000.0,1476000000,-3000000.0,1473000000,-7000000.0,1393000000,1393000000
40778,RTX,261978,USD,2021,Q4,2021-12-31,2022-02-11,2022-10-25,1490500000.0,1500200000.0,17044000000.0,-13616000000.0,3428000000.0,-2353000000.0,-1229000000.0,-810000000.0,,1075000000.0,147000000.0,-276000000.0,1222000000.0,-177000000.0,1045000000,-274000000.0,771000000,1030000.0,686030000,686030000
40779,RTX,261978,USD,2022,Q1,2022-03-31,2022-04-26,2023-04-25,1490500000.0,1500200000.0,15716000000.0,-12560000000.0,3156000000.0,-2104000000.0,-1469000000.0,-635000000.0,,1052000000.0,-290000000.0,-318000000.0,762000000.0,480000000.0,1242000000,-116000000.0,1126000000,-19000000.0,1084000000,1084000000
40780,RTX,261978,USD,2022,Q2,2022-06-30,2022-07-26,2023-07-25,1479200000.0,1489600000.0,16314000000.0,-12856000000.0,3458000000.0,-2122000000.0,-1424000000.0,-698000000.0,,1336000000.0,-312000000.0,-329000000.0,1024000000.0,474000000.0,1498000000,-160000000.0,1338000000,,1304000000,1304000000
40781,RTX,261978,USD,2022,Q3,2022-09-30,2022-10-25,2023-10-24,1470100000.0,1479300000.0,16951000000.0,-13464000000.0,3487000000.0,-2013000000.0,-1351000000.0,-662000000.0,,1474000000.0,-265000000.0,-311000000.0,1209000000.0,468000000.0,1677000000,-282000000.0,1395000000,,1387000000,1387000000
40782,RTX,261978,USD,2022,Q4,2022-12-31,2023-02-07,2023-10-24,1462200000.0,1474500000.0,18093000000.0,-14526000000.0,3567000000.0,-2105000000.0,-1389000000.0,-716000000.0,,1462000000.0,-289000000.0,-318000000.0,1173000000.0,467000000.0,1640000000,-172000000.0,1468000000,20000.0,1422020000,1422020000
40783,RTX,261978,USD,2023,Q1,2023-03-31,2023-04-25,2024-04-23,1462200000.0,1474200000.0,17214000000.0,-13645000000.0,3569000000.0,-1970000000.0,-1363000000.0,-607000000.0,,1599000000.0,-227000000.0,-315000000.0,1372000000.0,444000000.0,1816000000,-335000000.0,1481000000,,1426000000,1426000000
40784,RTX,261978,USD,2023,Q2,2023-06-30,2023-07-25,2024-07-25,1479200000.0,1489600000.0,18315000000.0,-14518000000.0,3797000000.0,-2329000000.0,-1600000000.0,-729000000.0,,1468000000.0,-308000000.0,-333000000.0,1160000000.0,447000000.0,1607000000,-248000000.0,1359000000,,1327000000,1327000000
40785,RTX,261978,USD,2023,Q3,2023-09-30,2023-10-24,2024-10-22,1448100000.0,1448100000.0,13464000000.0,-12750000000.0,714000000.0,-2113000000.0,-1401000000.0,-712000000.0,,-1399000000.0,-366000000.0,-369000000.0,-1765000000.0,443000000.0,-1322000000,389000000.0,-933000000,,-984000000,-984000000
40786,RTX,261978,USD,2023,Q4,2023-12-31,2024-02-05,2024-10-22,1314500000.0,1329700000.0,19927000000.0,-15918000000.0,4009000000.0,-2202000000.0,-1445000000.0,-757000000.0,,1807000000.0,-518000000.0,-488000000.0,1289000000.0,446000000.0,1735000000,-262000000.0,1473000000,,1426000000,1426000000
40787,RTX,261978,USD,2024,Q1,2024-03-31,2024-04-23,2025-04-22,1329400000.0,1337300000.0,19305000000.0,-15744000000.0,3561000000.0,-2063000000.0,-1394000000.0,-669000000.0,,1498000000.0,-33000000.0,-405000000.0,1465000000.0,386000000.0,1851000000,-108000000.0,1743000000,,1709000000,1709000000
40788,RTX,261978,USD,2024,Q2,2024-06-30,2024-07-25,2025-07-22,1331800000.0,1342100000.0,19721000000.0,-16141000000.0,3580000000.0,-2155000000.0,-1449000000.0,-706000000.0,,1425000000.0,-1371000000.0,-475000000.0,54000000.0,374000000.0,428000000,-253000000.0,175000000,,111000000,111000000
40789,RTX,261978,USD,2024,Q3,2024-09-30,2024-10-22,2025-10-21,1333200000.0,1346200000.0,20089000000.0,-16055000000.0,4034000000.0,-2140000000.0,-1389000000.0,-751000000.0,,1894000000.0,-362000000.0,-496000000.0,1532000000.0,374000000.0,1906000000,-371000000.0,1535000000,,1472000000,1472000000
41394,SBUX,86689,USD,2020,Q1,2019-12-31,2020-01-28,2021-01-26,1180400000.0,1191000000.0,7097100000.0,-2236400000.0,4860700000.0,-3708500000.0,-3255700000.0,,-351000000.0,1152200000.0,-2100000.0,-91900000.0,1150100000.0,-6300000.0,1143800000,-258500000.0,885300000,,885700000,885700000
41395,SBUX,86689,USD,2020,Q2,2020-03-31,2020-04-28,2021-04-27,1171800000.0,1180700000.0,5995700000.0,-1997700000.0,3998000000.0,-3579200000.0,-3127900000.0,,-356300000.0,418800000.0,-29300000.0,-99200000.0,389500000.0,700000.0,390200000,-65400000.0,324800000,,328400000,328400000
41396,SBUX,86689,USD,2020,Q3,2020-06-30,2020-07-28,2021-07-27,1168500000.0,1168500000.0,4222100000.0,-1484000000.0,2738100000.0,-3432300000.0,-2937700000.0,,-361000000.0,-694200000.0,-39700000.0,-120800000.0,-733900000.0,-78100000.0,-812000000,133900000.0,-678100000,,-678400000,-678400000
41397,SBUX,86689,USD,2020,Q4,2020-09-30,2020-11-12,2021-07-27,1170500000.0,1187000000.0,6203100000.0,-1976700000.0,4226400000.0,-3585300000.0,-3122300000.0,,-363000000.0,641100000.0,-3700000.0,-124900000.0,637400000.0,-195000000.0,442400000,-49700000.0,392700000,,392600000,392600000
41398,SBUX,86689,USD,2021,Q1,2020-12-31,2021-01-26,2022-02-01,1175000000.0,1183000000.0,6749400000.0,-2049100000.0,4700300000.0,-3797300000.0,-3339400000.0,,-366100000.0,903000000.0,-22500000.0,-120700000.0,880500000.0,-72200000.0,808300000,-186100000.0,622200000,,622200000,622200000
41399,SBUX,86689,USD,2021,Q2,2021-03-31,2021-04-27,2022-05-03,1177500000.0,1184800000.0,6668000000.0,-1992400000.0,4675600000.0,-3742100000.0,-3287700000.0,,-366700000.0,933500000.0,-20600000.0,-115000000.0,912900000.0,-23000000.0,889900000,-230500000.0,659400000,,659400000,659400000
41400,SBUX,86689,USD,2021,Q3,2021-06-30,2021-07-27,2022-08-02,1176300000.0,1183900000.0,7496500000.0,-2206000000.0,5290500000.0,-3887500000.0,-3461800000.0,,-354300000.0,1403000000.0,28100000.0,-113400000.0,1431100000.0,-19800000.0,1411300000,-257100000.0,1154200000,,1153400000,1153400000
41401,SBUX,86689,USD,2021,Q4,2021-09-30,2021-11-19,2022-08-02,1179100000.0,1187900000.0,8146700000.0,-2491200000.0,5655500000.0,-4237900000.0,-3774500000.0,,-354700000.0,1417600000.0,20900000.0,-120600000.0,1438500000.0,809100000.0,2247600000,-483000000.0,1764600000,,1764400000,1764400000
41402,SBUX,86689,USD,2022,Q1,2021-12-31,2022-02-01,2023-02-02,1179100000.0,1187900000.0,8050400000.0,-2526900000.0,5523500000.0,-4393500000.0,-3925800000.0,,-366000000.0,1130000000.0,-75100000.0,-115300000.0,1054900000.0,7500000.0,1062400000,-246300000.0,816100000,,815900000,815900000
41403,SBUX,86689,USD,2022,Q2,2022-03-31,2022-05-03,2023-05-02,1179100000.0,1187900000.0,7635600000.0,-2465800000.0,5169800000.0,-4265600000.0,-3796200000.0,,-367700000.0,904200000.0,-23700000.0,-119100000.0,880500000.0,-4400000.0,876100000,-201100000.0,675000000,,674500000,674500000
41404,SBUX,86689,USD,2022,Q3,2022-06-30,2022-08-02,2023-08-01,1147000000.0,1151000000.0,8150100000.0,-2613600000.0,5536500000.0,-4281100000.0,-3789200000.0,,-356800000.0,1255400000.0,-49200000.0,-123100000.0,1206200000.0,-14000000.0,1192200000,-278500000.0,913700000,,912900000,912900000
41405,SBUX,86689,USD,2022,Q4,2022-09-30,2022-11-18,2023-08-01,1153300000.0,1158500000.0,8414200000.0,-2711000000.0,5703200000.0,-4563200000.0,-4082700000.0,,-357400000.0,1140000000.0,-3700000.0,-125300000.0,1136300000.0,-35100000.0,1101200000,-222600000.0,878600000,,878300000,878300000
41406,SBUX,86689,USD,2023,Q1,2022-12-31,2023-02-02,2024-01-30,1148500000.0,1152900000.0,8713900000.0,-2810200000.0,5903700000.0,-4702600000.0,-4246200000.0,,-327100000.0,1201100000.0,-60300000.0,-129700000.0,1140800000.0,-5800000.0,1135000000,-279800000.0,855200000,,855200000,855200000
41407,SBUX,86689,USD,2023,Q2,2023-03-31,2023-05-02,2024-04-30,1148500000.0,1152700000.0,8719800000.0,-2801700000.0,5918100000.0,-4724500000.0,-4256400000.0,,-341900000.0,1193600000.0,-66500000.0,-136300000.0,1127100000.0,82500000.0,1209600000,-301300000.0,908300000,,908300000,908300000
41408,SBUX,86689,USD,2023,Q3,2023-06-30,2023-08-01,2024-07-30,1145900000.0,1150500000.0,9168300000.0,-2864200000.0,6304100000.0,-4782800000.0,-4301900000.0,,-342200000.0,1521300000.0,-49900000.0,-140900000.0,1471400000.0,-7100000.0,1464300000,-322400000.0,1141900000,,1141700000,1141700000
41409,SBUX,86689,USD,2023,Q4,2023-09-30,2023-11-17,2024-07-30,1127500000.0,1141500000.0,9373600000.0,-2933000000.0,6440600000.0,-4853800000.0,-4357100000.0,,-351400000.0,1586800000.0,6300000.0,-143200000.0,1593100000.0,0.0,1593100000,-373800000.0,1219300000,,1219300000,1219300000
41410,SBUX,86689,USD,2024,Q1,2023-12-31,2024-01-30,2025-01-28,1136600000.0,1140600000.0,9425300000.0,-2980600000.0,6444700000.0,-5015200000.0,-4499500000.0,,-365300000.0,1429500000.0,-50400000.0,-140100000.0,1379100000.0,,1379100000,-354700000.0,1024400000,,1024400000,1024400000
41411,SBUX,86689,USD,2024,Q2,2024-03-31,2024-04-30,2025-04-29,1132400000.0,1135400000.0,8563000000.0,-2648700000.0,5914300000.0,-4883400000.0,-4378700000.0,,-371900000.0,1030900000.0,-38500000.0,-140600000.0,992400000.0,,992400000,-219900000.0,772500000,,772400000,772400000
41412,SBUX,86689,USD,2024,Q3,2024-06-30,2024-07-30,2025-07-29,1132800000.0,1135800000.0,9113900000.0,-2740900000.0,6373000000.0,-4929400000.0,-4405100000.0,,-380400000.0,1443600000.0,-39300000.0,-141300000.0,1404300000.0,,1404300000,-348600000.0,1055700000,,1054800000,1054800000
41413,SBUX,86689,USD,2024,Q4,2024-09-30,2024-11-20,2025-07-29,1133400000.0,1137400000.0,9073900000.0,-2810400000.0,6263500000.0,-5060000000.0,-4526500000.0,,-395000000.0,1203500000.0,-9800000.0,-140000000.0,1193700000.0,,1193700000,-284100000.0,909600000,,909200000,909200000
47356,TSLA,56317,USD,2019,Q4,2019-12-31,2020-02-13,2020-10-26,2690355000.0,2615355000.0,7384000000.0,-5993000000.0,1391000000.0,-1044000000.0,-699000000.0,-345000000.0,,347000000.0,-185000000.0,-160000000.0,162000000.0,12000000.0,174000000,-42000000.0,132000000,,105000000,105000000
47357,TSLA,56317,USD,2020,Q1,2020-03-31,2020-04-30,2021-04-28,2745000000.0,2985000000.0,5985000000.0,-4751000000.0,1234000000.0,-951000000.0,-627000000.0,-324000000.0,,283000000.0,-213000000.0,-159000000.0,70000000.0,,70000000,-2000000.0,68000000,,16000000,16000000
47358,TSLA,56317,USD,2020,Q2,2020-06-30,2020-07-28,2021-07-27,2790000000.0,3105000000.0,6036000000.0,-4769000000.0,1267000000.0,-940000000.0,-661000000.0,-279000000.0,,327000000.0,-177000000.0,-162000000.0,150000000.0,,150000000,-21000000.0,129000000,,104000000,104000000
47359,TSLA,56317,USD,2020,Q3,2020-09-30,2020-10-26,2021-10-25,2811000000.0,3315000000.0,8771000000.0,-6708000000.0,2063000000.0,-1254000000.0,-888000000.0,-366000000.0,,809000000.0,-254000000.0,-157000000.0,555000000.0,,555000000,-186000000.0,369000000,,331000000,331000000
47360,TSLA,56317,USD,2020,Q4,2020-12-31,2021-02-08,2021-10-25,2850000000.0,3591000000.0,10744000000.0,-8678000000.0,2066000000.0,-1491000000.0,-969000000.0,-522000000.0,,575000000.0,-196000000.0,-240000000.0,379000000.0,,379000000,-83000000.0,296000000,,270000000,270000000
47361,TSLA,56317,USD,2021,Q1,2021-03-31,2021-04-28,2022-04-25,2883000000.0,3399000000.0,10389000000.0,-8174000000.0,2215000000.0,-1722000000.0,-1056000000.0,-666000000.0,,493000000.0,-61000000.0,-89000000.0,432000000.0,101000000.0,533000000,-69000000.0,464000000,,438000000,438000000
47362,TSLA,56317,USD,2021,Q2,2021-06-30,2021-07-27,2022-07-25,2883000000.0,3399000000.0,11958000000.0,-9074000000.0,2884000000.0,-1549000000.0,-973000000.0,-576000000.0,,1335000000.0,-19000000.0,-64000000.0,1316000000.0,-23000000.0,1293000000,-115000000.0,1178000000,,1142000000,1142000000
47363,TSLA,56317,USD,2021,Q3,2021-09-30,2021-10-25,2022-10-24,2913000000.0,3357000000.0,13757000000.0,-10097000000.0,3660000000.0,-1605000000.0,-994000000.0,-611000000.0,,2055000000.0,-122000000.0,-116000000.0,1933000000.0,-51000000.0,1882000000,-223000000.0,1659000000,,1618000000,1618000000
47364,TSLA,56317,USD,2021,Q4,2021-12-31,2022-02-07,2022-10-24,2994000000.0,3369000000.0,17719000000.0,-12872000000.0,4847000000.0,-2234000000.0,-1494000000.0,-740000000.0,,2613000000.0,22000000.0,-46000000.0,2635000000.0,0.0,2635000000,-292000000.0,2343000000,,2321000000,2321000000
47365,TSLA,56317,USD,2022,Q1,2022-03-31,2022-04-25,2023-04-24,3045000000.0,4305000000.0,18756000000.0,-13296000000.0,5460000000.0,-1857000000.0,-992000000.0,-865000000.0,,3603000000.0,23000000.0,-33000000.0,3626000000.0,,3626000000,-346000000.0,3280000000,,3318000000,3318000000
47366,TSLA,56317,USD,2022,Q2,2022-06-30,2022-07-25,2023-07-24,3111000000.0,3465000000.0,16934000000.0,-12700000000.0,4234000000.0,-1628000000.0,-961000000.0,-667000000.0,,2606000000.0,10000000.0,-18000000.0,2616000000.0,-142000000.0,2474000000,-205000000.0,2269000000,,2259000000,2259000000
47367,TSLA,56317,USD,2022,Q3,2022-09-30,2022-10-24,2023-10-23,3146000000.0,3468000000.0,21454000000.0,-16072000000.0,5382000000.0,-1694000000.0,-961000000.0,-733000000.0,,3688000000.0,-52000000.0,33000000.0,3636000000.0,,3636000000,-305000000.0,3331000000,,3292000000,3292000000
47368,TSLA,56317,USD,2022,Q4,2022-12-31,2023-01-31,2023-10-23,2530000000.0,2310000000.0,24318000000.0,-18541000000.0,5777000000.0,-1842000000.0,-1032000000.0,-810000000.0,,3935000000.0,82000000.0,124000000.0,4017000000.0,-34000000.0,3983000000,-276000000.0,3707000000,,3687000000,3687000000
47369,TSLA,56317,USD,2023,Q1,2023-03-31,2023-04-24,2024-04-24,3166000000.0,3468000000.0,23329000000.0,-18818000000.0,4511000000.0,-1847000000.0,-1076000000.0,-771000000.0,,2664000000.0,136000000.0,184000000.0,2800000000.0,,2800000000,-261000000.0,2539000000,,2513000000,2513000000
47370,TSLA,56317,USD,2023,Q2,2023-06-30,2023-07-24,2024-07-24,3171000000.0,3478000000.0,24927000000.0,-20394000000.0,4533000000.0,-2134000000.0,-1191000000.0,-943000000.0,,2399000000.0,538000000.0,210000000.0,2937000000.0,,2937000000,-323000000.0,2614000000,,2703000000,2703000000
47371,TSLA,56317,USD,2023,Q3,2023-09-30,2023-10-23,2024-10-24,3176000000.0,3493000000.0,23350000000.0,-19172000000.0,4178000000.0,-2414000000.0,-1253000000.0,-1161000000.0,,1764000000.0,281000000.0,244000000.0,2045000000.0,,2045000000,-167000000.0,1878000000,,1853000000,1853000000
47372,TSLA,56317,USD,2023,Q4,2023-12-31,2024-01-29,2024-10-24,3183000000.0,3501000000.0,25167000000.0,-20729000000.0,4438000000.0,-2374000000.0,-1280000000.0,-1094000000.0,,2064000000.0,127000000.0,272000000.0,2191000000.0,,2191000000,5752000000.0,7943000000,,7928000000,7928000000
47373,TSLA,56317,USD,2024,Q1,2024-03-31,2024-04-24,2025-04-23,3186000000.0,3484000000.0,21301000000.0,-17605000000.0,3696000000.0,-2525000000.0,-1374000000.0,-1151000000.0,,1171000000.0,717000000.0,274000000.0,1888000000.0,,1888000000,-483000000.0,1405000000,,1390000000,1390000000
47374,TSLA,56317,USD,2024,Q2,2024-06-30,2024-07-24,2025-07-24,3191000000.0,3481000000.0,25500000000.0,-20922000000.0,4578000000.0,-2351000000.0,-1277000000.0,-1074000000.0,,2227000000.0,182000000.0,262000000.0,2409000000.0,-622000000.0,1787000000,-371000000.0,1416000000,,1400000000,1400000000
47375,TSLA,56317,USD,2024,Q3,2024-09-30,2024-10-24,2025-10-23,3198000000.0,3497000000.0,25182000000.0,-20185000000.0,4997000000.0,-2225000000.0,-1186000000.0,-1039000000.0,,2772000000.0,74000000.0,337000000.0,2846000000.0,-55000000.0,2791000000,-602000000.0,2189000000,,2173000000,2173000000
47903,TXN,252464,USD,2019,Q4,2019-12-31,2020-02-20,2020-10-21,933000000.0,949000000.0,3350000000.0,-1253000000.0,2097000000.0,-798000000.0,-412000000.0,-386000000.0,,1299000000.0,8000000.0,-45000000.0,1307000000.0,-50000000.0,1257000000,-187000000.0,1070000000,,1070000000,1070000000
47904,TXN,252464,USD,2020,Q1,2020-03-31,2020-04-22,2021-04-28,931000000.0,943000000.0,3329000000.0,-1241000000.0,2088000000.0,-794000000.0,-417000000.0,-377000000.0,,1294000000.0,-20000000.0,-45000000.0,1274000000.0,-50000000.0,1224000000,-50000000.0,1174000000,,1174000000,1174000000
